time,depth,SM,sitename
8/6/2022,130,0.168895054,PINO-MOLCO
8/6/2022,160,0.234867342,PINO-MOLCO
8/7/2022,30,0.182801321,PINO-MOLCO
8/7/2022,60,0.1618162,PINO-MOLCO
8/7/2022,100,0.056251658,PINO-MOLCO
8/7/2022,130,0.167262883,PINO-MOLCO
8/7/2022,160,0.233395683,PINO-MOLCO
8/8/2022,30,0.176140521,PINO-MOLCO
8/8/2022,60,0.158980733,PINO-MOLCO
8/8/2022,100,0.055184458,PINO-MOLCO
8/8/2022,130,0.164914471,PINO-MOLCO
8/8/2022,160,0.229997979,PINO-MOLCO
8/9/2022,30,0.184763433,PINO-MOLCO
8/9/2022,60,0.160450629,PINO-MOLCO
8/9/2022,100,0.054990905,PINO-MOLCO
8/9/2022,130,0.1629635,PINO-MOLCO
8/9/2022,160,0.227429725,PINO-MOLCO
8/10/2022,30,0.201074579,PINO-MOLCO
8/10/2022,60,0.167847013,PINO-MOLCO
8/10/2022,100,0.059111899,PINO-MOLCO
8/10/2022,130,0.173586817,PINO-MOLCO
8/10/2022,160,0.239360117,PINO-MOLCO
8/11/2022,30,0.193519617,PINO-MOLCO
8/11/2022,60,0.164802042,PINO-MOLCO
8/11/2022,100,0.057670505,PINO-MOLCO
8/11/2022,130,0.170173288,PINO-MOLCO
8/11/2022,160,0.236681938,PINO-MOLCO
8/12/2022,30,0.181661854,PINO-MOLCO
8/12/2022,60,0.160991375,PINO-MOLCO
8/12/2022,100,0.056221773,PINO-MOLCO
8/12/2022,130,0.167506462,PINO-MOLCO
8/12/2022,160,0.233895017,PINO-MOLCO
8/13/2022,30,0.175220567,PINO-MOLCO
8/13/2022,60,0.157591308,PINO-MOLCO
8/13/2022,100,0.054643833,PINO-MOLCO
8/13/2022,130,0.163769254,PINO-MOLCO
8/13/2022,160,0.229086121,PINO-MOLCO
8/14/2022,30,0.197034658,PINO-MOLCO
8/14/2022,60,0.164134229,PINO-MOLCO
8/14/2022,100,0.056947105,PINO-MOLCO
8/14/2022,130,0.167693221,PINO-MOLCO
8/14/2022,160,0.233349683,PINO-MOLCO
8/15/2022,30,0.181219296,PINO-MOLCO
8/15/2022,60,0.1606049,PINO-MOLCO
8/15/2022,100,0.056113695,PINO-MOLCO
8/15/2022,130,0.166999654,PINO-MOLCO
8/15/2022,160,0.23334475,PINO-MOLCO
8/16/2022,30,0.175099175,PINO-MOLCO
8/16/2022,60,0.157184083,PINO-MOLCO
8/16/2022,100,0.054448109,PINO-MOLCO
8/16/2022,130,0.163287917,PINO-MOLCO
8/16/2022,160,0.2283965,PINO-MOLCO
8/17/2022,30,0.171316938,PINO-MOLCO
8/17/2022,60,0.155277171,PINO-MOLCO
8/17/2022,100,0.05344692,PINO-MOLCO
8/17/2022,130,0.161030842,PINO-MOLCO
8/17/2022,160,0.225466808,PINO-MOLCO
8/18/2022,30,0.168436433,PINO-MOLCO
8/18/2022,60,0.153958771,PINO-MOLCO
8/18/2022,100,0.052556881,PINO-MOLCO
8/18/2022,130,0.159239954,PINO-MOLCO
8/18/2022,160,0.223273725,PINO-MOLCO
8/19/2022,30,0.165870308,PINO-MOLCO
8/19/2022,60,0.152643238,PINO-MOLCO
8/19/2022,100,0.051867655,PINO-MOLCO
8/19/2022,130,0.157645325,PINO-MOLCO
8/19/2022,160,0.221138458,PINO-MOLCO
8/20/2022,30,0.16508685,PINO-MOLCO
8/20/2022,60,0.151908367,PINO-MOLCO
8/20/2022,100,0.051423363,PINO-MOLCO
8/20/2022,130,0.156531779,PINO-MOLCO
8/20/2022,160,0.219697179,PINO-MOLCO
8/21/2022,30,0.163964558,PINO-MOLCO
8/21/2022,60,0.151232088,PINO-MOLCO
8/21/2022,100,0.051014835,PINO-MOLCO
8/21/2022,130,0.155501658,PINO-MOLCO
8/21/2022,160,0.218413246,PINO-MOLCO
8/22/2022,30,0.172256654,PINO-MOLCO
8/22/2022,60,0.151456425,PINO-MOLCO
8/22/2022,100,0.05070099,PINO-MOLCO
8/22/2022,130,0.15459965,PINO-MOLCO
8/22/2022,160,0.217188283,PINO-MOLCO
8/23/2022,30,0.178900892,PINO-MOLCO
8/23/2022,60,0.155739713,PINO-MOLCO
8/23/2022,100,0.051263565,PINO-MOLCO
8/23/2022,130,0.154042825,PINO-MOLCO
8/23/2022,160,0.216154383,PINO-MOLCO
8/24/2022,30,0.174876829,PINO-MOLCO
8/24/2022,60,0.155629588,PINO-MOLCO
8/24/2022,100,0.052083547,PINO-MOLCO
8/24/2022,130,0.154467596,PINO-MOLCO
8/24/2022,160,0.215293708,PINO-MOLCO
8/25/2022,30,0.169704171,PINO-MOLCO
8/25/2022,60,0.153889371,PINO-MOLCO
8/25/2022,100,0.051723134,PINO-MOLCO
8/25/2022,130,0.155145267,PINO-MOLCO
8/25/2022,160,0.215177938,PINO-MOLCO
8/26/2022,30,0.166125108,PINO-MOLCO
8/26/2022,60,0.152118775,PINO-MOLCO
8/26/2022,100,0.051104342,PINO-MOLCO
8/26/2022,130,0.154969696,PINO-MOLCO
8/26/2022,160,0.215139375,PINO-MOLCO
8/27/2022,30,0.165030204,PINO-MOLCO
8/27/2022,60,0.150997971,PINO-MOLCO
8/27/2022,100,0.050617337,PINO-MOLCO
8/27/2022,130,0.154357121,PINO-MOLCO
8/27/2022,160,0.214968596,PINO-MOLCO
8/28/2022,30,0.163868179,PINO-MOLCO
8/28/2022,60,0.150018921,PINO-MOLCO
8/28/2022,100,0.050170286,PINO-MOLCO
8/28/2022,130,0.153575708,PINO-MOLCO
8/28/2022,160,0.214440204,PINO-MOLCO
8/29/2022,30,0.161692429,PINO-MOLCO
8/29/2022,60,0.149128654,PINO-MOLCO
8/29/2022,100,0.04965027,PINO-MOLCO
8/29/2022,130,0.152786642,PINO-MOLCO
8/29/2022,160,0.213750379,PINO-MOLCO
8/30/2022,30,0.160532821,PINO-MOLCO
8/30/2022,60,0.147970121,PINO-MOLCO
8/30/2022,100,0.049218013,PINO-MOLCO
8/30/2022,130,0.151887633,PINO-MOLCO
8/30/2022,160,0.212804025,PINO-MOLCO
8/31/2022,30,0.158978625,PINO-MOLCO
8/31/2022,60,0.147024813,PINO-MOLCO
8/31/2022,100,0.048856528,PINO-MOLCO
8/31/2022,130,0.151095617,PINO-MOLCO
8/31/2022,160,0.211941633,PINO-MOLCO
9/1/2022,30,0.158090561,PINO-MOLCO
9/1/2022,60,0.146250317,PINO-MOLCO
9/1/2022,100,0.048495412,PINO-MOLCO
9/1/2022,130,0.150244909,PINO-MOLCO
9/1/2022,160,0.211077561,PINO-MOLCO
9/2/2022,30,0.158123079,PINO-MOLCO
9/2/2022,60,0.145922617,PINO-MOLCO
9/2/2022,100,0.048244206,PINO-MOLCO
9/2/2022,130,0.149640571,PINO-MOLCO
9/2/2022,160,0.210401829,PINO-MOLCO
9/3/2022,30,0.18545865,PINO-MOLCO
9/3/2022,60,0.156221754,PINO-MOLCO
9/3/2022,100,0.049529208,PINO-MOLCO
9/3/2022,130,0.14914925,PINO-MOLCO
9/3/2022,160,0.209870758,PINO-MOLCO
9/4/2022,30,0.186882142,PINO-MOLCO
9/4/2022,60,0.163088563,PINO-MOLCO
9/4/2022,100,0.056742753,PINO-MOLCO
9/4/2022,130,0.167035775,PINO-MOLCO
9/4/2022,160,0.228066992,PINO-MOLCO
9/5/2022,30,0.176812533,PINO-MOLCO
9/5/2022,60,0.1582465,PINO-MOLCO
9/5/2022,100,0.054593792,PINO-MOLCO
9/5/2022,130,0.16526225,PINO-MOLCO
9/5/2022,160,0.229429567,PINO-MOLCO
9/6/2022,30,0.172050956,PINO-MOLCO
9/6/2022,60,0.155695561,PINO-MOLCO
9/6/2022,100,0.053406322,PINO-MOLCO
9/6/2022,130,0.162580333,PINO-MOLCO
9/6/2022,160,0.226618972,PINO-MOLCO
9/8/2022,30,0.16720995,PINO-MOLCO
9/8/2022,60,0.1516465,PINO-MOLCO
9/8/2022,100,0.050975495,PINO-MOLCO
9/8/2022,130,0.1582567,PINO-MOLCO
9/8/2022,160,0.22200445,PINO-MOLCO
9/9/2022,30,0.166378117,PINO-MOLCO
9/9/2022,60,0.150431028,PINO-MOLCO
9/9/2022,100,0.050331246,PINO-MOLCO
9/9/2022,130,0.156564106,PINO-MOLCO
9/9/2022,160,0.219880044,PINO-MOLCO
9/10/2022,30,0.16773047,PINO-MOLCO
9/10/2022,60,0.149656309,PINO-MOLCO
9/10/2022,100,0.049934424,PINO-MOLCO
9/10/2022,130,0.155476583,PINO-MOLCO
9/10/2022,160,0.218487939,PINO-MOLCO
9/11/2022,30,0.19937395,PINO-MOLCO
9/11/2022,60,0.164402821,PINO-MOLCO
9/11/2022,100,0.054338036,PINO-MOLCO
9/11/2022,130,0.159730592,PINO-MOLCO
9/11/2022,160,0.220880613,PINO-MOLCO
9/12/2022,30,0.190460688,PINO-MOLCO
9/12/2022,60,0.161908529,PINO-MOLCO
9/12/2022,100,0.055697389,PINO-MOLCO
9/12/2022,130,0.168771888,PINO-MOLCO
9/12/2022,160,0.234131475,PINO-MOLCO
9/13/2022,30,0.208942792,PINO-MOLCO
9/13/2022,60,0.169002213,PINO-MOLCO
9/13/2022,100,0.058806439,PINO-MOLCO
9/13/2022,130,0.175916013,PINO-MOLCO
9/13/2022,160,0.242318471,PINO-MOLCO
9/14/2022,30,0.183924204,PINO-MOLCO
9/14/2022,60,0.160030096,PINO-MOLCO
9/14/2022,100,0.05506455,PINO-MOLCO
9/14/2022,130,0.167723846,PINO-MOLCO
9/14/2022,160,0.234165517,PINO-MOLCO
9/15/2022,30,0.176492192,PINO-MOLCO
9/15/2022,60,0.156378746,PINO-MOLCO
9/15/2022,100,0.053462555,PINO-MOLCO
9/15/2022,130,0.163947225,PINO-MOLCO
9/15/2022,160,0.229225296,PINO-MOLCO
9/16/2022,30,0.172141137,PINO-MOLCO
9/16/2022,60,0.154075917,PINO-MOLCO
9/16/2022,100,0.052316743,PINO-MOLCO
9/16/2022,130,0.161293292,PINO-MOLCO
9/16/2022,160,0.225963312,PINO-MOLCO
9/17/2022,30,0.168562267,PINO-MOLCO
9/17/2022,60,0.15235135,PINO-MOLCO
9/17/2022,100,0.051442595,PINO-MOLCO
9/17/2022,130,0.159225367,PINO-MOLCO
9/17/2022,160,0.223456146,PINO-MOLCO
9/18/2022,30,0.164734917,PINO-MOLCO
9/18/2022,60,0.150833108,PINO-MOLCO
9/18/2022,100,0.05067687,PINO-MOLCO
9/18/2022,130,0.157495096,PINO-MOLCO
9/18/2022,160,0.221303267,PINO-MOLCO
9/19/2022,30,0.163637588,PINO-MOLCO
9/19/2022,60,0.150072863,PINO-MOLCO
9/19/2022,100,0.050101841,PINO-MOLCO
9/19/2022,130,0.156159942,PINO-MOLCO
9/19/2022,160,0.219649913,PINO-MOLCO
9/20/2022,30,0.161878121,PINO-MOLCO
9/20/2022,60,0.149336854,PINO-MOLCO
9/20/2022,100,0.049423257,PINO-MOLCO
9/20/2022,130,0.154907325,PINO-MOLCO
9/20/2022,160,0.218152492,PINO-MOLCO
9/21/2022,30,0.159867546,PINO-MOLCO
9/21/2022,60,0.148397367,PINO-MOLCO
9/21/2022,100,0.048958776,PINO-MOLCO
9/21/2022,130,0.153788942,PINO-MOLCO
9/21/2022,160,0.21675405,PINO-MOLCO
9/22/2022,30,0.157876638,PINO-MOLCO
9/22/2022,60,0.146038263,PINO-MOLCO
9/22/2022,100,0.047708145,PINO-MOLCO
9/22/2022,130,0.152071654,PINO-MOLCO
9/22/2022,160,0.213848292,PINO-MOLCO
9/23/2022,30,0.155431925,PINO-MOLCO
9/23/2022,60,0.144385538,PINO-MOLCO
9/23/2022,100,0.046964616,PINO-MOLCO
9/23/2022,130,0.150839242,PINO-MOLCO
9/23/2022,160,0.212056579,PINO-MOLCO
9/24/2022,30,0.153897875,PINO-MOLCO
9/24/2022,60,0.143079463,PINO-MOLCO
9/24/2022,100,0.046467435,PINO-MOLCO
9/24/2022,130,0.149822783,PINO-MOLCO
9/24/2022,160,0.210835496,PINO-MOLCO
9/25/2022,30,0.151744888,PINO-MOLCO
9/25/2022,60,0.141592617,PINO-MOLCO
9/25/2022,100,0.046008939,PINO-MOLCO
9/25/2022,130,0.14873655,PINO-MOLCO
9/25/2022,160,0.20948725,PINO-MOLCO
9/26/2022,30,0.149731875,PINO-MOLCO
9/26/2022,60,0.140467417,PINO-MOLCO
9/26/2022,100,0.045614198,PINO-MOLCO
9/26/2022,130,0.147729283,PINO-MOLCO
9/26/2022,160,0.208254292,PINO-MOLCO
9/27/2022,30,0.148894188,PINO-MOLCO
9/27/2022,60,0.140079804,PINO-MOLCO
9/27/2022,100,0.04535921,PINO-MOLCO
9/27/2022,130,0.146969017,PINO-MOLCO
9/27/2022,160,0.207381987,PINO-MOLCO
9/28/2022,30,0.147666004,PINO-MOLCO
9/28/2022,60,0.139429667,PINO-MOLCO
9/28/2022,100,0.045055173,PINO-MOLCO
9/28/2022,130,0.146177896,PINO-MOLCO
9/28/2022,160,0.206449367,PINO-MOLCO
9/29/2022,30,0.145442846,PINO-MOLCO
9/29/2022,60,0.138471421,PINO-MOLCO
9/29/2022,100,0.04477504,PINO-MOLCO
9/29/2022,130,0.145407575,PINO-MOLCO
9/29/2022,160,0.205481096,PINO-MOLCO
9/30/2022,30,0.142623108,PINO-MOLCO
9/30/2022,60,0.1372691,PINO-MOLCO
9/30/2022,100,0.044460222,PINO-MOLCO
9/30/2022,130,0.144564771,PINO-MOLCO
9/30/2022,160,0.204402125,PINO-MOLCO
10/1/2022,30,0.140295638,PINO-MOLCO
10/1/2022,60,0.136179646,PINO-MOLCO
10/1/2022,100,0.044173026,PINO-MOLCO
10/1/2022,130,0.143740571,PINO-MOLCO
10/1/2022,160,0.20332055,PINO-MOLCO
10/2/2022,30,0.137711571,PINO-MOLCO
10/2/2022,60,0.135141133,PINO-MOLCO
10/2/2022,100,0.043900587,PINO-MOLCO
10/2/2022,130,0.142927896,PINO-MOLCO
10/2/2022,160,0.202271183,PINO-MOLCO
10/3/2022,30,0.135970146,PINO-MOLCO
10/3/2022,60,0.134166883,PINO-MOLCO
10/3/2022,100,0.043632729,PINO-MOLCO
10/3/2022,130,0.142156675,PINO-MOLCO
10/3/2022,160,0.201224442,PINO-MOLCO
10/4/2022,30,0.133315583,PINO-MOLCO
10/4/2022,60,0.133288867,PINO-MOLCO
10/4/2022,100,0.043358139,PINO-MOLCO
10/4/2022,130,0.141500154,PINO-MOLCO
10/4/2022,160,0.200249463,PINO-MOLCO
10/5/2022,30,0.135237421,PINO-MOLCO
10/5/2022,60,0.132899413,PINO-MOLCO
10/5/2022,100,0.043330591,PINO-MOLCO
10/5/2022,130,0.141228783,PINO-MOLCO
10/5/2022,160,0.199725571,PINO-MOLCO
10/6/2022,30,0.140883671,PINO-MOLCO
10/6/2022,60,0.132249463,PINO-MOLCO
10/6/2022,100,0.043043288,PINO-MOLCO
10/6/2022,130,0.140496504,PINO-MOLCO
10/6/2022,160,0.198990221,PINO-MOLCO
10/7/2022,30,0.140983304,PINO-MOLCO
10/7/2022,60,0.131619542,PINO-MOLCO
10/7/2022,100,0.042700906,PINO-MOLCO
10/7/2022,130,0.139791121,PINO-MOLCO
10/7/2022,160,0.198105304,PINO-MOLCO
10/8/2022,30,0.141311121,PINO-MOLCO
10/8/2022,60,0.131066842,PINO-MOLCO
10/8/2022,100,0.042420496,PINO-MOLCO
10/8/2022,130,0.139117146,PINO-MOLCO
10/8/2022,160,0.197267063,PINO-MOLCO
10/9/2022,30,0.141078975,PINO-MOLCO
10/9/2022,60,0.13077025,PINO-MOLCO
10/9/2022,100,0.042248485,PINO-MOLCO
10/9/2022,130,0.138595013,PINO-MOLCO
10/9/2022,160,0.196662638,PINO-MOLCO
10/10/2022,30,0.139107304,PINO-MOLCO
10/10/2022,60,0.1303547,PINO-MOLCO
10/10/2022,100,0.042052159,PINO-MOLCO
10/10/2022,130,0.138060225,PINO-MOLCO
10/10/2022,160,0.195980146,PINO-MOLCO
10/11/2022,30,0.137438954,PINO-MOLCO
10/11/2022,60,0.129777208,PINO-MOLCO
10/11/2022,100,0.041895647,PINO-MOLCO
10/11/2022,130,0.137565021,PINO-MOLCO
10/11/2022,160,0.195304025,PINO-MOLCO
10/12/2022,30,0.135054854,PINO-MOLCO
10/12/2022,60,0.129013692,PINO-MOLCO
10/12/2022,100,0.041725916,PINO-MOLCO
10/12/2022,130,0.137029917,PINO-MOLCO
10/12/2022,160,0.1945661,PINO-MOLCO
10/13/2022,30,0.133100296,PINO-MOLCO
10/13/2022,60,0.128361567,PINO-MOLCO
10/13/2022,100,0.041566323,PINO-MOLCO
10/13/2022,130,0.136579471,PINO-MOLCO
10/13/2022,160,0.193900221,PINO-MOLCO
10/14/2022,30,0.13255985,PINO-MOLCO
10/14/2022,60,0.128095229,PINO-MOLCO
10/14/2022,100,0.041498898,PINO-MOLCO
10/14/2022,130,0.136317233,PINO-MOLCO
10/14/2022,160,0.193538867,PINO-MOLCO
10/15/2022,30,0.133720288,PINO-MOLCO
10/15/2022,60,0.127979275,PINO-MOLCO
10/15/2022,100,0.041489093,PINO-MOLCO
10/15/2022,130,0.136235917,PINO-MOLCO
10/15/2022,160,0.193290283,PINO-MOLCO
10/16/2022,30,0.137020467,PINO-MOLCO
10/16/2022,60,0.127055542,PINO-MOLCO
10/16/2022,100,0.041176018,PINO-MOLCO
10/16/2022,130,0.13555235,PINO-MOLCO
10/16/2022,160,0.192553533,PINO-MOLCO
10/17/2022,30,0.139526571,PINO-MOLCO
10/17/2022,60,0.126573304,PINO-MOLCO
10/17/2022,100,0.040932181,PINO-MOLCO
10/17/2022,130,0.135009788,PINO-MOLCO
10/17/2022,160,0.191812829,PINO-MOLCO
10/18/2022,30,0.139552754,PINO-MOLCO
10/18/2022,60,0.126304267,PINO-MOLCO
10/18/2022,100,0.04076555,PINO-MOLCO
10/18/2022,130,0.134580521,PINO-MOLCO
10/18/2022,160,0.19121395,PINO-MOLCO
10/19/2022,30,0.139113692,PINO-MOLCO
10/19/2022,60,0.126067167,PINO-MOLCO
10/19/2022,100,0.04061504,PINO-MOLCO
10/19/2022,130,0.134163204,PINO-MOLCO
10/19/2022,160,0.190699137,PINO-MOLCO
10/20/2022,30,0.138040108,PINO-MOLCO
10/20/2022,60,0.125643167,PINO-MOLCO
10/20/2022,100,0.040420014,PINO-MOLCO
10/20/2022,130,0.133647954,PINO-MOLCO
10/20/2022,160,0.189961967,PINO-MOLCO
10/21/2022,30,0.1367888,PINO-MOLCO
10/21/2022,60,0.125341333,PINO-MOLCO
10/21/2022,100,0.040302727,PINO-MOLCO
10/21/2022,130,0.133267767,PINO-MOLCO
10/21/2022,160,0.189352942,PINO-MOLCO
10/22/2022,30,0.136977346,PINO-MOLCO
10/22/2022,60,0.125498946,PINO-MOLCO
10/22/2022,100,0.040347442,PINO-MOLCO
10/22/2022,130,0.133243167,PINO-MOLCO
10/22/2022,160,0.1891277,PINO-MOLCO
10/23/2022,30,0.1364387,PINO-MOLCO
10/23/2022,60,0.125120933,PINO-MOLCO
10/23/2022,100,0.040177195,PINO-MOLCO
10/23/2022,130,0.132767638,PINO-MOLCO
10/23/2022,160,0.188615713,PINO-MOLCO
10/24/2022,30,0.134893229,PINO-MOLCO
10/24/2022,60,0.124458217,PINO-MOLCO
10/24/2022,100,0.040013264,PINO-MOLCO
10/24/2022,130,0.132368571,PINO-MOLCO
10/24/2022,160,0.188011388,PINO-MOLCO
10/25/2022,30,0.132867846,PINO-MOLCO
10/25/2022,60,0.123750404,PINO-MOLCO
10/25/2022,100,0.039852083,PINO-MOLCO
10/25/2022,130,0.131945688,PINO-MOLCO
10/25/2022,160,0.187366867,PINO-MOLCO
10/26/2022,30,0.130514142,PINO-MOLCO
10/26/2022,60,0.123062296,PINO-MOLCO
10/26/2022,100,0.039711609,PINO-MOLCO
10/26/2022,130,0.131594488,PINO-MOLCO
10/26/2022,160,0.186723325,PINO-MOLCO
10/27/2022,30,0.128419342,PINO-MOLCO
10/27/2022,60,0.122569713,PINO-MOLCO
10/27/2022,100,0.039636069,PINO-MOLCO
10/27/2022,130,0.1313303,PINO-MOLCO
10/27/2022,160,0.186265792,PINO-MOLCO
10/28/2022,30,0.126769267,PINO-MOLCO
10/28/2022,60,0.1219405,PINO-MOLCO
10/28/2022,100,0.039523505,PINO-MOLCO
10/28/2022,130,0.131006508,PINO-MOLCO
10/28/2022,160,0.185811388,PINO-MOLCO
10/29/2022,30,0.124681454,PINO-MOLCO
10/29/2022,60,0.121009338,PINO-MOLCO
10/29/2022,100,0.039370438,PINO-MOLCO
10/29/2022,130,0.130645463,PINO-MOLCO
10/29/2022,160,0.185231962,PINO-MOLCO
10/30/2022,30,0.120680654,PINO-MOLCO
10/30/2022,60,0.120061812,PINO-MOLCO
10/30/2022,100,0.039242717,PINO-MOLCO
10/30/2022,130,0.130320296,PINO-MOLCO
10/30/2022,160,0.184676438,PINO-MOLCO
10/31/2022,30,0.117282725,PINO-MOLCO
10/31/2022,60,0.119328842,PINO-MOLCO
10/31/2022,100,0.039175955,PINO-MOLCO
10/31/2022,130,0.130132429,PINO-MOLCO
10/31/2022,160,0.184354208,PINO-MOLCO
11/1/2022,30,0.117049521,PINO-MOLCO
11/1/2022,60,0.118817083,PINO-MOLCO
11/1/2022,100,0.039169989,PINO-MOLCO
11/1/2022,130,0.130074954,PINO-MOLCO
11/1/2022,160,0.184206,PINO-MOLCO
11/2/2022,30,0.116094808,PINO-MOLCO
11/2/2022,60,0.118175379,PINO-MOLCO
11/2/2022,100,0.038985529,PINO-MOLCO
11/2/2022,130,0.129653483,PINO-MOLCO
11/2/2022,160,0.183963333,PINO-MOLCO
11/3/2022,30,0.114594579,PINO-MOLCO
11/3/2022,60,0.117426188,PINO-MOLCO
11/3/2022,100,0.038776542,PINO-MOLCO
11/3/2022,130,0.129298654,PINO-MOLCO
11/3/2022,160,0.183565258,PINO-MOLCO
11/4/2022,30,0.114035125,PINO-MOLCO
11/4/2022,60,0.117027383,PINO-MOLCO
11/4/2022,100,0.038685278,PINO-MOLCO
11/4/2022,130,0.129166533,PINO-MOLCO
11/4/2022,160,0.183391833,PINO-MOLCO
11/5/2022,30,0.111097075,PINO-MOLCO
11/5/2022,60,0.115861242,PINO-MOLCO
11/5/2022,100,0.038379135,PINO-MOLCO
11/5/2022,130,0.128581679,PINO-MOLCO
11/5/2022,160,0.182765208,PINO-MOLCO
11/6/2022,30,0.109223725,PINO-MOLCO
11/6/2022,60,0.114653154,PINO-MOLCO
11/6/2022,100,0.038101157,PINO-MOLCO
11/6/2022,130,0.128048475,PINO-MOLCO
11/6/2022,160,0.182022733,PINO-MOLCO
11/7/2022,30,0.107867842,PINO-MOLCO
11/7/2022,60,0.113517625,PINO-MOLCO
11/7/2022,100,0.037860509,PINO-MOLCO
11/7/2022,130,0.127547,PINO-MOLCO
11/7/2022,160,0.181302042,PINO-MOLCO
11/8/2022,30,0.106594742,PINO-MOLCO
11/8/2022,60,0.112524288,PINO-MOLCO
11/8/2022,100,0.037641614,PINO-MOLCO
11/8/2022,130,0.1270159,PINO-MOLCO
11/8/2022,160,0.180539642,PINO-MOLCO
11/9/2022,30,0.105224829,PINO-MOLCO
11/9/2022,60,0.111641683,PINO-MOLCO
11/9/2022,100,0.037457168,PINO-MOLCO
11/9/2022,130,0.126525125,PINO-MOLCO
11/9/2022,160,0.179867263,PINO-MOLCO
11/10/2022,30,0.102852525,PINO-MOLCO
11/10/2022,60,0.110372671,PINO-MOLCO
11/10/2022,100,0.03719062,PINO-MOLCO
11/10/2022,130,0.125833038,PINO-MOLCO
11/10/2022,160,0.178944079,PINO-MOLCO
11/11/2022,30,0.101153529,PINO-MOLCO
11/11/2022,60,0.109218013,PINO-MOLCO
11/11/2022,100,0.036928445,PINO-MOLCO
11/11/2022,130,0.125199146,PINO-MOLCO
11/11/2022,160,0.177945271,PINO-MOLCO
11/12/2022,30,0.099137524,PINO-MOLCO
11/12/2022,60,0.107987542,PINO-MOLCO
11/12/2022,100,0.036618731,PINO-MOLCO
11/12/2022,130,0.124456525,PINO-MOLCO
11/12/2022,160,0.176808908,PINO-MOLCO
11/13/2022,30,0.096438944,PINO-MOLCO
11/13/2022,60,0.106913808,PINO-MOLCO
11/13/2022,100,0.036392991,PINO-MOLCO
11/13/2022,130,0.123882071,PINO-MOLCO
11/13/2022,160,0.175795858,PINO-MOLCO
11/14/2022,30,0.094240325,PINO-MOLCO
11/14/2022,60,0.105907546,PINO-MOLCO
11/14/2022,100,0.036225305,PINO-MOLCO
11/14/2022,130,0.123461817,PINO-MOLCO
11/14/2022,160,0.175094625,PINO-MOLCO
11/15/2022,30,0.09268427,PINO-MOLCO
11/15/2022,60,0.104835775,PINO-MOLCO
11/15/2022,100,0.035998518,PINO-MOLCO
11/15/2022,130,0.122891783,PINO-MOLCO
11/15/2022,160,0.174357583,PINO-MOLCO
11/16/2022,30,0.091715404,PINO-MOLCO
11/16/2022,60,0.104021842,PINO-MOLCO
11/16/2022,100,0.035828247,PINO-MOLCO
11/16/2022,130,0.122526708,PINO-MOLCO
11/16/2022,160,0.173815571,PINO-MOLCO
11/17/2022,30,0.090808509,PINO-MOLCO
11/17/2022,60,0.103094625,PINO-MOLCO
11/17/2022,100,0.03553225,PINO-MOLCO
11/17/2022,130,0.1217899,PINO-MOLCO
11/17/2022,160,0.1730663,PINO-MOLCO
11/18/2022,30,0.089560667,PINO-MOLCO
11/18/2022,60,0.102044904,PINO-MOLCO
11/18/2022,100,0.035203357,PINO-MOLCO
11/18/2022,130,0.120971858,PINO-MOLCO
11/18/2022,160,0.172197288,PINO-MOLCO
11/19/2022,30,0.087994076,PINO-MOLCO
11/19/2022,60,0.100803896,PINO-MOLCO
11/19/2022,100,0.034866929,PINO-MOLCO
11/19/2022,130,0.120069321,PINO-MOLCO
11/19/2022,160,0.171157767,PINO-MOLCO
11/20/2022,30,0.086449009,PINO-MOLCO
11/20/2022,60,0.099568149,PINO-MOLCO
11/20/2022,100,0.034625203,PINO-MOLCO
11/20/2022,130,0.119375525,PINO-MOLCO
11/20/2022,160,0.170391779,PINO-MOLCO
11/21/2022,30,0.085871209,PINO-MOLCO
11/21/2022,60,0.098381799,PINO-MOLCO
11/21/2022,100,0.03429822,PINO-MOLCO
11/21/2022,130,0.118518975,PINO-MOLCO
11/21/2022,160,0.169512163,PINO-MOLCO
11/22/2022,30,0.085293835,PINO-MOLCO
11/22/2022,60,0.097479114,PINO-MOLCO
11/22/2022,100,0.034062846,PINO-MOLCO
11/22/2022,130,0.117892704,PINO-MOLCO
11/22/2022,160,0.168788933,PINO-MOLCO
11/23/2022,30,0.084942548,PINO-MOLCO
11/23/2022,60,0.096990273,PINO-MOLCO
11/23/2022,100,0.033937928,PINO-MOLCO
11/23/2022,130,0.117484033,PINO-MOLCO
11/23/2022,160,0.168421844,PINO-MOLCO
1/15/2023,30,0.045535957,PINO-MOLCO
1/15/2023,60,0.066626607,PINO-MOLCO
1/15/2023,100,0.021451997,PINO-MOLCO
1/15/2023,130,0.08407102,PINO-MOLCO
1/15/2023,160,0.116912733,PINO-MOLCO
1/16/2023,30,0.045373725,PINO-MOLCO
1/16/2023,60,0.066517348,PINO-MOLCO
1/16/2023,100,0.021425305,PINO-MOLCO
1/16/2023,130,0.083974525,PINO-MOLCO
1/16/2023,160,0.116773425,PINO-MOLCO
1/17/2023,30,0.045168635,PINO-MOLCO
1/17/2023,60,0.066447835,PINO-MOLCO
1/17/2023,100,0.02139864,PINO-MOLCO
1/17/2023,130,0.08389952,PINO-MOLCO
1/17/2023,160,0.11665055,PINO-MOLCO
1/18/2023,30,0.0450474,PINO-MOLCO
1/18/2023,60,0.06638828,PINO-MOLCO
